Created-At,From-User,From-User-Id,To-User,To-User-Id,Language,Source,Text,Retweet-Count,Id,Score,Scoring String,Negativity,Positivity,Uncovered Tokens,Total Tokens,sentiment,confidence(neutral),confidence(negative),confidence(positive),prediction(sentiment)
2023-02-20 17:57:01,Cric Winner,1625782531974140000.0,,-1.0,hi,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ghoda Udega Ya Nahi..
Kaun Batayega? Data
https://t.co/zSMPQBbKsU

#prediction #cricket #cricketlover #match #livematch #followus #databased #cricwinner #winner #virat #india #data #betting #back #lay #ghoda #jackpot #lose https://t.co/Borz7U20nn",1.0,1627638452778070000.0,.3,winner (0.72)  lose (-0.44),.4,.7,57.0,59.0,positive,.0,.0,1.0,positive
2023-02-20 17:49:03,siteplusbet,1446447339930100000.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","??Betting apps have a huge number of advantages and definitely make betting easier and more convenient. We have highlighted the 5 most significant and important ones that make you definitely think about installing such an app on your smartphone:
https://t.co/p8sCjenFj0 https://t.co/1bBwzt54Fe",.0,1627636445920870000.0,2.5,huge (0.33)  number (0.08)  advantages (0.38)  definitely (0.44)  easier (0.46)  significant (0.21)  important (0.21)  definitely (0.44),.0,2.5,45.0,53.0,positive,.0,.0,1.0,positive
2023-02-20 17:48:49,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @ahmedabadmirror: Bookie Caught Betting On Cricket Match Played In Pakistan, Three Booked After Interrogation In Ahmedabad

#Bookie #Pak…",1.0,1627636386659550000.0,.4,played (0.36),.0,.4,24.0,25.0,positive,.0,.0,1.0,positive
2023-02-20 17:48:46,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @elevenWin1: Quetta Gladiators vs Peshawar Zalmi – Match Prediction & Preview | PSL 2023 Betting Tips

#QuettaGladiators #PeshawarZalmi…",1.0,1627636376224010000.0,.0,,.0,.0,26.0,26.0,neutral,1.0,.0,.0,neutral
2023-02-20 17:48:25,India Bets,836864040240562000.0,,-1.0,hi,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @TV9Bharatvarsh: PSL ??? ????????? ?? ??????, 3 ??? ????? ?? ??? ?? ????? ???, PCB ?? ????? ???
#MatchFixing #PakistanSuperLeague
https:…",1.0,1627636287699030000.0,.0,,.0,.0,29.0,29.0,neutral,1.0,.0,.0,neutral
2023-02-20 17:21:56,TV9 Bharatvarsh,1039759933728650000.0,,-1.0,hi,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","PSL ??? ????????? ?? ??????, 3 ??? ????? ?? ??? ?? ????? ???, PCB ?? ????? ???
#MatchFixing #PakistanSuperLeague
https://t.co/YwoU06CfOx",1.0,1627629621054440000.0,.0,,.0,.0,29.0,29.0,neutral,1.0,.0,.0,neutral
2023-02-20 16:14:48,Ed Hawkins,69566782.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Quetta Gladiators v Peshawar Zalmi PSL Tips: Quetta better but not by much https://t.co/b8FX6irTxS,1.0,1627612728494780000.0,.5,better (0.49),.0,.5,19.0,20.0,positive,.0,.0,1.0,positive
2023-02-20 15:15:00,Ahmedabad Mirror,124121096.0,,-1.0,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Bookie Caught Betting On Cricket Match Played In Pakistan, Three Booked After Interrogation In Ahmedabad

#Bookie #Pakistan #stockmarket #cricket #POLICE #viralnews #ahmedabadmirror #ahmedabadmirrorofficial #englishnewspaper #ahmedabad #gujarat #india #trending #facebook https://t.co/WltcUy2ZUK",1.0,1627597677260320000.0,.4,played (0.36),.0,.4,50.0,51.0,positive,.0,.0,1.0,positive
2023-02-20 14:52:24,S S Manoj,781541005803688000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @AlwaysCricket: Big #BreakingNews: #Cricketer Ajit Chandila's life-ban reduced to 7 years & it's over.He's free to play competitive #cri…,1.0,1627591990069310000.0,.5,ban (-0.67)  free (0.59)  play (0.36)  competitive (0.18),.7,1.1,28.0,32.0,positive,.0,.0,1.0,positive
2023-02-20 14:09:47,Golden Company,1592391736227410000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Join now ????
https://t.co/PHXcAndA5z 

Play cricket ?? & casino ?? & jeeto Dher sare paise. 

Instant Deposit & Withdrawal
GET YOUR ID NOW 

Asia's Top Most Trusted 
Golden Company
License betting company. 

Whatsapp For Any HeLp ????
24*7 support ??
https://t.co/3HZC2j6Tkp https://t.co/So3LY0HfCy",.0,1627581264093150000.0,2.3,join (0.31)  play (0.36)  withdrawal (0.03)  top (0.21)  trusted (0.54)  help (0.44)  support (0.44),.0,2.3,66.0,73.0,positive,.0,.0,1.0,positive
2023-02-20 13:41:16,1Ace_Bet_India,1575070738553640000.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Is cricket betting illegal in India? Is it legal for people above 18 years old to place bets on the IPL matches through an online platform?
https://t.co/ZJtgDMOIsZ",.0,1627574090327530000.0,-.5,illegal (-0.67)  legal (0.13),.7,.1,32.0,34.0,negative,.0,1.0,.0,negative
2023-02-20 13:28:30,"Qaiser Mohammad Ali, cricket/sports journalist",172362341.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Big #BreakingNews: #Cricketer Ajit Chandila's life-ban reduced to 7 years & it's over.He's free to play competitive #cricket.My #exclusive story??https://t.co/wy7BrtNlt2

#matchfixing #IPL #iplfixing #chandila #CricketTwitter #BCCI @NeerajK57926491 @pradeepmagazine @cricketwallah",1.0,1627570877712700000.0,.6,ban (-0.67)  free (0.59)  play (0.36)  competitive (0.18)  exclusive (0.13),.7,1.3,51.0,56.0,positive,.0,.0,1.0,positive
2023-02-20 12:56:05,Baji India,1596804835902260000.0,BJ_BajiIndia,1596804835902260000.0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#Baji #BJ #Gambling #Betting #Bet #Sports #cricket #Promotion #Bonus #freebonus,.0,1627562717098940000.0,-.4,bet (-1.00)  bonus (0.64),1.0,.6,18.0,20.0,negative,.0,1.0,.0,negative
2023-02-20 12:54:48,News9,633485882.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","At least three #PakistanSuperLeague (PSL) franchises are flouting strict Islamic laws by promoting surrogate advertisements of off-shore online betting platforms.
https://t.co/cV0OV8Keks",.0,1627562396188560000.0,.4,promoting (0.38),.0,.4,30.0,31.0,positive,.0,.0,1.0,positive
2023-02-20 12:45:37,Baji Bangladesh,1240919123934080000.0,BJ_BajiBangla,1240919123934080000.0,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#Baji #BJ #Gambling #Betting #Bet #Sports #cricket #Promotion #Bonus #FreeBonus,.0,1627560084212680000.0,-.4,bet (-1.00)  bonus (0.64),1.0,.6,18.0,20.0,negative,.0,1.0,.0,negative
2023-02-20 12:28:29,LoksattaLive,491986148.0,LoksattaLive,491986148.0,mr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","??????: ??????? ??????????? ????? ???????????? ???, ???????????????…

#Maharashtra #Nagpur #Cricket #Betting
https://t.co/n8mIcc2TCB",.0,1627555773965540000.0,.0,,.0,.0,24.0,24.0,neutral,1.0,.0,.0,neutral
2023-02-20 12:11:01,Maaz ali,1576891672587540000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @iRashidLatif68: Asif Afridi banned from all cricket for two years! On one hand, players are banned for corruption but betting companies…",175.0,1627551376539800000.0,-.5,banned (-0.51)  hand (0.56)  banned (-0.51),1.0,.6,23.0,26.0,negative,.0,1.0,.0,negative
2023-02-20 10:58:52,sachin sain,209673165.0,SGanguly99,2708915372.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@SGanguly99 @CabCricket @BCCI Cricket is completely fixed all players and cricket board work for betting market and bookmaker ...all are fixers now ...bookmaker earn huge money,.0,1627533219070620000.0,.3,huge (0.33),.0,.3,34.0,35.0,positive,.0,.0,1.0,positive
2023-02-20 10:38:14,morgz ??,226823170.0,,-1.0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @peteb1975: @RSNBreakfast @StevoMedia @lrsaustralia Didn't see you whinging about Suns player similar for betting on a Suns match last y…,1.0,1627528025943480000.0,.0,,.0,.0,27.0,27.0,neutral,1.0,.0,.0,neutral
2023-02-20 08:39:51,simha,1507063016957030000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sumitsaurabh: @AkshayModern @BCCI Sarfaraz , Sanju , shikhar , Prithvi shaw , we have pool of talent but we are still betting on a pers…",11.0,1627498236859780000.0,.5,talent (0.46),.0,.5,33.0,34.0,positive,.0,.0,1.0,positive
2023-02-20 01:53:32,mreza,1457300036069450000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gambling, Betting & Match Fixing STAR @Sah75official got important family leave from the @OfficialPSL after Pakistan went bankrupt.

Vr bad luck for characterless people.

@ICC @BCCI @ECB_cricket @USAmbBangladesh @sajeebwazed @MajGenMunir @khaledmuhiuddin @mashrafebd @mushfiqur15 https://t.co/0n3AceOh2j",.0,1627395981733170000.0,-.6,important (0.21)  leave (-0.05)  bankrupt (-0.67)  bad (-0.64)  luck (0.51),1.4,.7,52.0,57.0,negative,.0,1.0,.0,negative
2023-02-20 01:48:31,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>",RT @karansehgal24: @cricketaakash At least he has balls to criticise a player who hasn’t done anything in the last 3 years. Please concentr…,1.0,1627394720237320000.0,-.2,criticise (-0.49)  please (0.33),.5,.3,25.0,27.0,negative,.0,1.0,.0,negative
2023-02-20 01:39:15,Fozanurrehman,1459838520.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @iRashidLatif68: Asif Afridi banned from all cricket for two years! On one hand, players are banned for corruption but betting companies…",175.0,1627392389810880000.0,-.5,banned (-0.51)  hand (0.56)  banned (-0.51),1.0,.6,23.0,26.0,negative,.0,1.0,.0,negative
2023-02-20 01:33:33,Karan Sehgal,114823082.0,cricketaakash,70663487.0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@cricketaakash At least he has balls to criticise a player who hasn’t done anything in the last 3 years. Please concentrate on your useless commentary and you you betting ads and let other speak honestly and for the betterment of Indian cricket.,1.0,1627390953484090000.0,-.1,criticise (-0.49)  please (0.33)  useless (-0.46)  honestly (0.51),.9,.8,40.0,44.0,negative,.0,1.0,.0,negative
2023-02-20 00:49:34,Naeem Khaled,1604091982128610000.0,,-1.0,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @iRashidLatif68: Asif Afridi banned from all cricket for two years! On one hand, players are banned for corruption but betting companies…",175.0,1627379886339020000.0,-.5,banned (-0.51)  hand (0.56)  banned (-0.51),1.0,.6,23.0,26.0,negative,.0,1.0,.0,negative
2023-02-20 00:48:34,India Bets,836864040240562000.0,,-1.0,hi,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>",RT @ShahTausif1: @IrfanPathan Assalam valekum Irfan Bhai me aap ka bahut bada fan hu  dara shal me bhi all rounder hu mujhe mere friend abh…,1.0,1627379632310810000.0,.9,fan (0.33)  friend (0.56),.0,.9,27.0,29.0,positive,.0,.0,1.0,positive
2023-02-20 00:48:25,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @tomar_cop: Interstate syndicate of fraud online gamers duping people by alluring them to play online fun betting games like snooker, po…",5.0,1627379596940150000.0,.6,fraud (-0.72)  play (0.36)  fun (0.59)  like (0.38),.7,1.3,22.0,26.0,positive,.0,.0,1.0,positive
2023-02-20 00:27:15,Naveen Chaudhary,937264457926918000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @tomar_cop: Interstate syndicate of fraud online gamers duping people by alluring them to play online fun betting games like snooker, po…",5.0,1627374268471440000.0,.6,fraud (-0.72)  play (0.36)  fun (0.59)  like (0.38),.7,1.3,22.0,26.0,positive,.0,.0,1.0,positive
2023-02-19 23:51:14,shah tosif,724914797247107000.0,IrfanPathan,1288050427.0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@IrfanPathan Assalam valekum Irfan Bhai me aap ka bahut bada fan hu  dara shal me bhi all rounder hu mujhe mere friend abhi bhi aap k name se bulate h Irfan Pathan khe kar aap jab bowling and betting karte the tab me bhi bowling and battling karta tha but aap ne cricket khelna chod Diya,1.0,1627365203712300000.0,.6,fan (0.33)  friend (0.56)  battling (-0.28),.3,.9,55.0,58.0,positive,.0,.0,1.0,positive
2023-02-19 23:40:00,Betting Baba ??,1541126558965850000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Boom ????

Afghanistan 2U ???

Cash the 2U Play ????

If you are not following my cricket plays it means you're losing easy Cash

#GamblingTwitter #CricketTwitter #AFGvUAE https://t.co/K8BCgNyjOk",1.0,1627362379377040000.0,.7,play (0.36)  plays (0.26)  losing (-0.41)  easy (0.49),.4,1.1,37.0,41.0,positive,.0,.0,1.0,positive
2023-02-19 23:04:25,ROHIT,2496444302.0,,-1.0,hi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lagta hai psl ko jabse betting sites ka sponser mila hai tabse wo khelna bhul gaye hai.. ya Crisis me paise baneh k liye cricket ko bech diya...??
Phele PSL me maja ata tha... Ab dekh kar bore ho rha #KKvLQ",1.0,1627353421367100000.0,-1.1,crisis (-0.79)  bore (-0.26),1.1,.0,48.0,50.0,negative,.0,1.0,.0,negative
2023-02-19 22:34:09,Syed Ali,217054171.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CricFactCheck: Are DafaNews, 1xBAT, BJ Sports and other PSL sponsors really sports news websites?

Cricket FactCheck: False ?

An intro…",79.0,1627345806150840000.0,.0,,.0,.0,29.0,29.0,neutral,1.0,.0,.0,neutral
2023-02-19 22:23:51,Bilal,1053368882860380000.0,,-1.0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CricFactCheck: Are DafaNews, 1xBAT, BJ Sports and other PSL sponsors really sports news websites?

Cricket FactCheck: False ?

An intro…",79.0,1627343214775500000.0,.0,,.0,.0,29.0,29.0,neutral,1.0,.0,.0,neutral
2023-02-19 22:20:03,Imtiaz Ul Haq,1571924595019580000.0,,-1.0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CricFactCheck: Are DafaNews, 1xBAT, BJ Sports and other PSL sponsors really sports news websites?

Cricket FactCheck: False ?

An intro…",79.0,1627342258382190000.0,.0,,.0,.0,29.0,29.0,neutral,1.0,.0,.0,neutral
2023-02-19 22:19:32,nma,1462089942.0,,-1.0,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CricFactCheck: Are DafaNews, 1xBAT, BJ Sports and other PSL sponsors really sports news websites?

Cricket FactCheck: False ?

An intro…",79.0,1627342125812620000.0,.0,,.0,.0,29.0,29.0,neutral,1.0,.0,.0,neutral
2023-02-19 22:04:48,Abid Khosa,1086114433041080000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @iRashidLatif68: Asif Afridi banned from all cricket for two years! On one hand, players are banned for corruption but betting companies…",175.0,1627338420589670000.0,-.5,banned (-0.51)  hand (0.56)  banned (-0.51),1.0,.6,23.0,26.0,negative,.0,1.0,.0,negative
2023-02-19 21:56:17,?? ???? ??????? ??,1572171255956250000.0,MumbaichaDon,1444684244156970000.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MumbaichaDon @AmitShah Co operative and cricket betting  Drugwood r main financial sources for NCP,.0,1627336275090120000.0,.0,,.0,.0,17.0,17.0,neutral,1.0,.0,.0,neutral
2023-02-19 21:48:25,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>",RT @cribettingtips: Peshawar Zalmi vs Quetta Gladiators 9th PSL 2023 Today’s Match Prediction Report & Free Cricket Betting Tips CBTF https…,1.0,1627334297530010000.0,.6,free (0.59),.0,.6,22.0,23.0,positive,.0,.0,1.0,positive
2023-02-19 20:52:03,CBTF Arnav,3245773160.0,,-1.0,en,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",Peshawar Zalmi vs Quetta Gladiators 9th PSL 2023 Today’s Match Prediction Report & Free Cricket Betting Tips CBTF https://t.co/SrIejNILUQ,1.0,1627320110917780000.0,.6,free (0.59),.0,.6,23.0,24.0,positive,.0,.0,1.0,positive
2023-02-19 20:30:19,Betting Baba ??,1541126558965850000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Live bet cricket ??

Afghanistan 2U @ 1.75

Drop like if you're tailing

#AFGvUAE #GamblingTwitter #CricketTwitter",1.0,1627314642107380000.0,-.9,bet (-1.00)  drop (-0.28)  like (0.38),1.3,.4,22.0,25.0,negative,.0,1.0,.0,negative
2023-02-19 19:48:31,India Bets,836864040240562000.0,,-1.0,in,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>",RT @cricketbetting: Karachi Kings v Lahore Qalandars PSL Tips: Kings can test Qalandars https://t.co/Cvr4868IHu,2.0,1627304122008350000.0,.0,,.0,.0,22.0,22.0,neutral,1.0,.0,.0,neutral
2023-02-19 19:25:02,Golden Company,1592391736227410000.0,,-1.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Join now ????
https://t.co/PHXcAndA5z 

Play cricket ?? & casino ?? & jeeto Dher sare paise. 

Instant Deposit & Withdrawal
GET YOUR ID NOW 

Asia's Top Most Trusted 
Golden Company
License betting company. 

Whatsapp For Any HeLp ????
24*7 support ??
https://t.co/3HZC2j6Tkp https://t.co/QlGV9PcCV9",2.0,1627298212330740000.0,2.3,join (0.31)  play (0.36)  withdrawal (0.03)  top (0.21)  trusted (0.54)  help (0.44)  support (0.44),.0,2.3,66.0,73.0,positive,.0,.0,1.0,positive
2023-02-19 19:16:13,Ed Hawkins,69566782.0,,-1.0,in,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Karachi Kings v Lahore Qalandars PSL Tips: Kings can test Qalandars https://t.co/Cvr4868IHu,2.0,1627295996475570000.0,.0,,.0,.0,18.0,18.0,neutral,1.0,.0,.0,neutral
2023-02-19 18:48:25,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>",RT @muncheds3: @Cannibal420 There are people watching cricket instead of blindly betting on the games????,1.0,1627288999961240000.0,.0,,.0,.0,18.0,18.0,neutral,1.0,.0,.0,neutral
2023-02-19 17:54:21,muncheds3,1516981968877270000.0,Cannibal420,1291103241342600000.0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Cannibal420 There are people watching cricket instead of blindly betting on the games????,1.0,1627275390732600000.0,.0,,.0,.0,14.0,14.0,neutral,1.0,.0,.0,neutral
2023-02-19 17:48:51,India Bets,836864040240562000.0,,-1.0,en,"<a href=""https://www.indiabet.com"" rel=""nofollow"">IndiaBet Bot</a>","RT @ReadScoops: Want to know more about trusted IPL 2023 betting websites? @cricplayers 

See here: https://t.co/BAJtJDKmOw

#Cricplayers #…",1.0,1627274009325740000.0,.6,want (0.08)  trusted (0.54),.0,.6,31.0,33.0,positive,.0,.0,1.0,positive
